center,left,right,steering,speed
IMG/2025-06-22_21-00-42-842_bc.png,IMG/2025-06-22_21-00-42-842_al.png,IMG/2025-06-22_21-00-42-842_cr.png,-0.043065,32.990618
IMG/2025-06-22_21-00-43-132_bc.png,IMG/2025-06-22_21-00-43-132_al.png,IMG/2025-06-22_21-00-43-132_cr.png,-0.04149,32.987146
IMG/2025-06-22_21-00-43-399_bc.png,IMG/2025-06-22_21-00-43-399_al.png,IMG/2025-06-22_21-00-43-399_cr.png,-0.04455,32.985555
IMG/2025-06-22_21-00-43-692_bc.png,IMG/2025-06-22_21-00-43-692_al.png,IMG/2025-06-22_21-00-43-692_cr.png,-0.04419,32.983163
IMG/2025-06-22_21-00-43-909_bc.png,IMG/2025-06-22_21-00-43-909_al.png,IMG/2025-06-22_21-00-43-909_cr.png,-0.040725,32.985966
IMG/2025-06-22_21-00-44-081_bc.png,IMG/2025-06-22_21-00-44-081_al.png,IMG/2025-06-22_21-00-44-081_cr.png,-0.05229,32.981268
IMG/2025-06-22_21-00-44-274_bc.png,IMG/2025-06-22_21-00-44-274_al.png,IMG/2025-06-22_21-00-44-274_cr.png,-0.043965,32.984587
IMG/2025-06-22_21-00-44-567_bc.png,IMG/2025-06-22_21-00-44-567_al.png,IMG/2025-06-22_21-00-44-567_cr.png,-0.050445,32.980737
IMG/2025-06-22_21-00-44-829_bc.png,IMG/2025-06-22_21-00-44-829_al.png,IMG/2025-06-22_21-00-44-829_cr.png,-0.0405,32.991815
IMG/2025-06-22_21-00-44-999_bc.png,IMG/2025-06-22_21-00-44-999_al.png,IMG/2025-06-22_21-00-44-999_cr.png,-0.04158,32.978326
IMG/2025-06-22_21-00-45-173_bc.png,IMG/2025-06-22_21-00-45-173_al.png,IMG/2025-06-22_21-00-45-173_cr.png,-0.049365,32.980571
IMG/2025-06-22_21-00-45-391_bc.png,IMG/2025-06-22_21-00-45-391_al.png,IMG/2025-06-22_21-00-45-391_cr.png,-0.042885,32.980717
IMG/2025-06-22_21-00-45-640_bc.png,IMG/2025-06-22_21-00-45-640_al.png,IMG/2025-06-22_21-00-45-640_cr.png,-0.043875,32.988567
IMG/2025-06-22_21-00-45-916_bc.png,IMG/2025-06-22_21-00-45-916_al.png,IMG/2025-06-22_21-00-45-916_cr.png,-0.05337,32.989646
IMG/2025-06-22_21-00-46-192_bc.png,IMG/2025-06-22_21-00-46-192_al.png,IMG/2025-06-22_21-00-46-192_cr.png,-0.05013,32.988792
IMG/2025-06-22_21-00-46-360_bc.png,IMG/2025-06-22_21-00-46-360_al.png,IMG/2025-06-22_21-00-46-360_cr.png,-0.042795,32.970794
IMG/2025-06-22_21-00-46-537_bc.png,IMG/2025-06-22_21-00-46-537_al.png,IMG/2025-06-22_21-00-46-537_cr.png,-0.04716,32.979763
IMG/2025-06-22_21-00-46-804_bc.png,IMG/2025-06-22_21-00-46-804_al.png,IMG/2025-06-22_21-00-46-804_cr.png,-0.04509,32.988045
IMG/2025-06-22_21-00-47-024_bc.png,IMG/2025-06-22_21-00-47-024_al.png,IMG/2025-06-22_21-00-47-024_cr.png,-0.04221,32.989712
IMG/2025-06-22_21-00-47-193_bc.png,IMG/2025-06-22_21-00-47-193_al.png,IMG/2025-06-22_21-00-47-193_cr.png,-0.048825,32.970111
IMG/2025-06-22_21-00-47-369_bc.png,IMG/2025-06-22_21-00-47-369_al.png,IMG/2025-06-22_21-00-47-369_cr.png,-0.05337,32.975204
IMG/2025-06-22_21-00-47-675_bc.png,IMG/2025-06-22_21-00-47-675_al.png,IMG/2025-06-22_21-00-47-675_cr.png,-0.040635,32.986788
IMG/2025-06-22_21-00-47-907_bc.png,IMG/2025-06-22_21-00-47-907_al.png,IMG/2025-06-22_21-00-47-907_cr.png,-0.04536,32.992324
IMG/2025-06-22_21-00-48-184_bc.png,IMG/2025-06-22_21-00-48-184_al.png,IMG/2025-06-22_21-00-48-184_cr.png,-0.042525,32.985945
IMG/2025-06-22_21-00-48-356_bc.png,IMG/2025-06-22_21-00-48-356_al.png,IMG/2025-06-22_21-00-48-356_cr.png,-0.04239,32.970564
IMG/2025-06-22_21-00-48-531_bc.png,IMG/2025-06-22_21-00-48-531_al.png,IMG/2025-06-22_21-00-48-531_cr.png,-0.04941,32.971732
IMG/2025-06-22_21-00-48-744_bc.png,IMG/2025-06-22_21-00-48-744_al.png,IMG/2025-06-22_21-00-48-744_cr.png,-0.046215,32.991174
IMG/2025-06-22_21-00-49-003_bc.png,IMG/2025-06-22_21-00-49-003_al.png,IMG/2025-06-22_21-00-49-003_cr.png,-0.052245,32.988789
IMG/2025-06-22_21-00-49-247_bc.png,IMG/2025-06-22_21-00-49-247_al.png,IMG/2025-06-22_21-00-49-247_cr.png,-0.04032,32.980613
IMG/2025-06-22_21-00-49-419_bc.png,IMG/2025-06-22_21-00-49-419_al.png,IMG/2025-06-22_21-00-49-419_cr.png,-0.04536,32.96452
IMG/2025-06-22_21-00-49-596_bc.png,IMG/2025-06-22_21-00-49-596_al.png,IMG/2025-06-22_21-00-49-596_cr.png,-0.045405,32.978768
IMG/2025-06-22_21-00-49-854_bc.png,IMG/2025-06-22_21-00-49-854_al.png,IMG/2025-06-22_21-00-49-854_cr.png,-0.04905,32.991431
IMG/2025-06-22_21-00-50-135_bc.png,IMG/2025-06-22_21-00-50-135_al.png,IMG/2025-06-22_21-00-50-135_cr.png,-0.0459,32.985531
IMG/2025-06-22_21-00-50-312_bc.png,IMG/2025-06-22_21-00-50-312_al.png,IMG/2025-06-22_21-00-50-312_cr.png,-0.04131,32.969064
IMG/2025-06-22_21-00-50-485_bc.png,IMG/2025-06-22_21-00-50-485_al.png,IMG/2025-06-22_21-00-50-485_cr.png,-0.04275,32.977162
IMG/2025-06-22_21-00-50-721_bc.png,IMG/2025-06-22_21-00-50-721_al.png,IMG/2025-06-22_21-00-50-721_cr.png,-0.04788,32.983985
IMG/2025-06-22_21-00-51-025_bc.png,IMG/2025-06-22_21-00-51-025_al.png,IMG/2025-06-22_21-00-51-025_cr.png,-0.04788,32.991995
IMG/2025-06-22_21-00-51-324_bc.png,IMG/2025-06-22_21-00-51-324_al.png,IMG/2025-06-22_21-00-51-324_cr.png,-0.041355,32.989316
IMG/2025-06-22_21-00-51-580_bc.png,IMG/2025-06-22_21-00-51-580_al.png,IMG/2025-06-22_21-00-51-580_cr.png,-0.046035,32.993488
IMG/2025-06-22_21-00-52-585_bc.png,IMG/2025-06-22_21-00-52-585_al.png,IMG/2025-06-22_21-00-52-585_cr.png,0.0,32.996143
IMG/2025-06-22_21-00-53-590_bc.png,IMG/2025-06-22_21-00-53-590_al.png,IMG/2025-06-22_21-00-53-590_cr.png,0.0,32.996291
IMG/2025-06-22_21-00-54-633_bc.png,IMG/2025-06-22_21-00-54-633_al.png,IMG/2025-06-22_21-00-54-633_cr.png,0.0,32.99632
IMG/2025-06-22_21-00-55-665_bc.png,IMG/2025-06-22_21-00-55-665_al.png,IMG/2025-06-22_21-00-55-665_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-56-696_bc.png,IMG/2025-06-22_21-00-56-696_al.png,IMG/2025-06-22_21-00-56-696_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-57-733_bc.png,IMG/2025-06-22_21-00-57-733_al.png,IMG/2025-06-22_21-00-57-733_cr.png,0.0,32.996182
IMG/2025-06-22_21-00-58-742_bc.png,IMG/2025-06-22_21-00-58-742_al.png,IMG/2025-06-22_21-00-58-742_cr.png,0.0,32.996321
IMG/2025-06-22_21-00-59-743_bc.png,IMG/2025-06-22_21-00-59-743_al.png,IMG/2025-06-22_21-00-59-743_cr.png,0.0,32.996321
IMG/2025-06-22_21-01-00-752_bc.png,IMG/2025-06-22_21-01-00-752_al.png,IMG/2025-06-22_21-01-00-752_cr.png,0.0,32.996321
IMG/2025-06-22_21-01-01-759_bc.png,IMG/2025-06-22_21-01-01-759_al.png,IMG/2025-06-22_21-01-01-759_cr.png,0.0,32.996317
IMG/2025-06-22_21-01-02-776_bc.png,IMG/2025-06-22_21-01-02-776_al.png,IMG/2025-06-22_21-01-02-776_cr.png,0.0,32.996286
IMG/2025-06-22_21-01-03-811_bc.png,IMG/2025-06-22_21-01-03-811_al.png,IMG/2025-06-22_21-01-03-811_cr.png,0.0,32.996153
IMG/2025-06-22_21-01-04-842_bc.png,IMG/2025-06-22_21-01-04-842_al.png,IMG/2025-06-22_21-01-04-842_cr.png,0.0,32.996322
IMG/2025-06-22_21-01-05-863_bc.png,IMG/2025-06-22_21-01-05-863_al.png,IMG/2025-06-22_21-01-05-863_cr.png,0.0,32.996321
IMG/2025-06-22_21-01-06-873_bc.png,IMG/2025-06-22_21-01-06-873_al.png,IMG/2025-06-22_21-01-06-873_cr.png,0.0,32.996321
IMG/2025-06-22_21-01-07-741_bc.png,IMG/2025-06-22_21-01-07-741_al.png,IMG/2025-06-22_21-01-07-741_cr.png,-0.04392,32.996063
IMG/2025-06-22_21-01-08-050_bc.png,IMG/2025-06-22_21-01-08-050_al.png,IMG/2025-06-22_21-01-08-050_cr.png,-0.04851,32.988875
IMG/2025-06-22_21-01-08-224_bc.png,IMG/2025-06-22_21-01-08-224_al.png,IMG/2025-06-22_21-01-08-224_cr.png,-0.042075,32.965436
IMG/2025-06-22_21-01-08-396_bc.png,IMG/2025-06-22_21-01-08-396_al.png,IMG/2025-06-22_21-01-08-396_cr.png,-0.070695,32.967654
IMG/2025-06-22_21-01-08-564_bc.png,IMG/2025-06-22_21-01-08-564_al.png,IMG/2025-06-22_21-01-08-564_cr.png,-0.04266,32.952886
IMG/2025-06-22_21-01-08-743_bc.png,IMG/2025-06-22_21-01-08-743_al.png,IMG/2025-06-22_21-01-08-743_cr.png,-0.077715,32.934164
IMG/2025-06-22_21-01-08-922_bc.png,IMG/2025-06-22_21-01-08-922_al.png,IMG/2025-06-22_21-01-08-922_cr.png,-0.08586,32.949381
IMG/2025-06-22_21-01-09-097_bc.png,IMG/2025-06-22_21-01-09-097_al.png,IMG/2025-06-22_21-01-09-097_cr.png,-0.062775,32.928961
IMG/2025-06-22_21-01-09-266_bc.png,IMG/2025-06-22_21-01-09-266_al.png,IMG/2025-06-22_21-01-09-266_cr.png,-0.071415,32.928386
IMG/2025-06-22_21-01-09-440_bc.png,IMG/2025-06-22_21-01-09-440_al.png,IMG/2025-06-22_21-01-09-440_cr.png,-0.05724,32.942163
IMG/2025-06-22_21-01-09-616_bc.png,IMG/2025-06-22_21-01-09-616_al.png,IMG/2025-06-22_21-01-09-616_cr.png,-0.06336,32.915377
IMG/2025-06-22_21-01-09-784_bc.png,IMG/2025-06-22_21-01-09-784_al.png,IMG/2025-06-22_21-01-09-784_cr.png,-0.062865,32.930098
IMG/2025-06-22_21-01-09-957_bc.png,IMG/2025-06-22_21-01-09-957_al.png,IMG/2025-06-22_21-01-09-957_cr.png,-0.067185,32.924294
IMG/2025-06-22_21-01-10-124_bc.png,IMG/2025-06-22_21-01-10-124_al.png,IMG/2025-06-22_21-01-10-124_cr.png,-0.066195,32.911826
IMG/2025-06-22_21-01-10-299_bc.png,IMG/2025-06-22_21-01-10-299_al.png,IMG/2025-06-22_21-01-10-299_cr.png,-0.10116,32.931569
IMG/2025-06-22_21-01-10-469_bc.png,IMG/2025-06-22_21-01-10-469_al.png,IMG/2025-06-22_21-01-10-469_cr.png,-0.043335,32.92001
IMG/2025-06-22_21-01-10-640_bc.png,IMG/2025-06-22_21-01-10-640_al.png,IMG/2025-06-22_21-01-10-640_cr.png,-0.07956,32.924703
IMG/2025-06-22_21-01-10-818_bc.png,IMG/2025-06-22_21-01-10-818_al.png,IMG/2025-06-22_21-01-10-818_cr.png,-0.06849,32.934142
IMG/2025-06-22_21-01-10-995_bc.png,IMG/2025-06-22_21-01-10-995_al.png,IMG/2025-06-22_21-01-10-995_cr.png,-0.081315,32.900981
IMG/2025-06-22_21-01-11-165_bc.png,IMG/2025-06-22_21-01-11-165_al.png,IMG/2025-06-22_21-01-11-165_cr.png,-0.09099,32.923405
IMG/2025-06-22_21-01-11-341_bc.png,IMG/2025-06-22_21-01-11-341_al.png,IMG/2025-06-22_21-01-11-341_cr.png,-0.06084,32.915415
IMG/2025-06-22_21-01-11-512_bc.png,IMG/2025-06-22_21-01-11-512_al.png,IMG/2025-06-22_21-01-11-512_cr.png,-0.07236,32.909942
IMG/2025-06-22_21-01-11-684_bc.png,IMG/2025-06-22_21-01-11-684_al.png,IMG/2025-06-22_21-01-11-684_cr.png,-0.086895,32.930843
IMG/2025-06-22_21-01-11-859_bc.png,IMG/2025-06-22_21-01-11-859_al.png,IMG/2025-06-22_21-01-11-859_cr.png,-0.054495,32.920104
IMG/2025-06-22_21-01-12-028_bc.png,IMG/2025-06-22_21-01-12-028_al.png,IMG/2025-06-22_21-01-12-028_cr.png,-0.07461,32.917812
IMG/2025-06-22_21-01-12-197_bc.png,IMG/2025-06-22_21-01-12-197_al.png,IMG/2025-06-22_21-01-12-197_cr.png,-0.07335,32.935293
IMG/2025-06-22_21-01-12-369_bc.png,IMG/2025-06-22_21-01-12-369_al.png,IMG/2025-06-22_21-01-12-369_cr.png,-0.060615,32.904677
IMG/2025-06-22_21-01-12-540_bc.png,IMG/2025-06-22_21-01-12-540_al.png,IMG/2025-06-22_21-01-12-540_cr.png,-0.083205,32.916901
IMG/2025-06-22_21-01-12-708_bc.png,IMG/2025-06-22_21-01-12-708_al.png,IMG/2025-06-22_21-01-12-708_cr.png,-0.074835,32.937933
IMG/2025-06-22_21-01-12-875_bc.png,IMG/2025-06-22_21-01-12-875_al.png,IMG/2025-06-22_21-01-12-875_cr.png,-0.069615,32.902481
IMG/2025-06-22_21-01-13-046_bc.png,IMG/2025-06-22_21-01-13-046_al.png,IMG/2025-06-22_21-01-13-046_cr.png,-0.08037,32.911468
IMG/2025-06-22_21-01-13-219_bc.png,IMG/2025-06-22_21-01-13-219_al.png,IMG/2025-06-22_21-01-13-219_cr.png,-0.069795,32.935835
IMG/2025-06-22_21-01-13-394_bc.png,IMG/2025-06-22_21-01-13-394_al.png,IMG/2025-06-22_21-01-13-394_cr.png,-0.06723,32.909359
IMG/2025-06-22_21-01-13-565_bc.png,IMG/2025-06-22_21-01-13-565_al.png,IMG/2025-06-22_21-01-13-565_cr.png,-0.08055,32.919502
IMG/2025-06-22_21-01-13-734_bc.png,IMG/2025-06-22_21-01-13-734_al.png,IMG/2025-06-22_21-01-13-734_cr.png,-0.06975,32.928556
IMG/2025-06-22_21-01-13-906_bc.png,IMG/2025-06-22_21-01-13-906_al.png,IMG/2025-06-22_21-01-13-906_cr.png,-0.07326,32.905112
IMG/2025-06-22_21-01-14-080_bc.png,IMG/2025-06-22_21-01-14-080_al.png,IMG/2025-06-22_21-01-14-080_cr.png,-0.08604,32.93336
IMG/2025-06-22_21-01-14-258_bc.png,IMG/2025-06-22_21-01-14-258_al.png,IMG/2025-06-22_21-01-14-258_cr.png,-0.071955,32.919802
IMG/2025-06-22_21-01-14-433_bc.png,IMG/2025-06-22_21-01-14-433_al.png,IMG/2025-06-22_21-01-14-433_cr.png,-0.054765,32.934972
IMG/2025-06-22_21-01-14-600_bc.png,IMG/2025-06-22_21-01-14-600_al.png,IMG/2025-06-22_21-01-14-600_cr.png,-0.043605,32.92423
IMG/2025-06-22_21-01-14-771_bc.png,IMG/2025-06-22_21-01-14-771_al.png,IMG/2025-06-22_21-01-14-771_cr.png,-0.056205,32.949675
IMG/2025-06-22_21-01-15-237_bc.png,IMG/2025-06-22_21-01-15-237_al.png,IMG/2025-06-22_21-01-15-237_cr.png,0.051795,32.99617
IMG/2025-06-22_21-01-16-240_bc.png,IMG/2025-06-22_21-01-16-240_al.png,IMG/2025-06-22_21-01-16-240_cr.png,0.0,32.996325
IMG/2025-06-22_21-01-17-248_bc.png,IMG/2025-06-22_21-01-17-248_al.png,IMG/2025-06-22_21-01-17-248_cr.png,0.0,32.996321
IMG/2025-06-22_21-01-18-211_bc.png,IMG/2025-06-22_21-01-18-211_al.png,IMG/2025-06-22_21-01-18-211_cr.png,-0.36,32.996321
IMG/2025-06-22_21-01-18-274_bc.png,IMG/2025-06-22_21-01-18-274_al.png,IMG/2025-06-22_21-01-18-274_cr.png,-0.36,32.768411
IMG/2025-06-22_21-01-18-358_bc.png,IMG/2025-06-22_21-01-18-358_al.png,IMG/2025-06-22_21-01-18-358_cr.png,-0.36,32.873852
IMG/2025-06-22_21-01-18-528_bc.png,IMG/2025-06-22_21-01-18-528_al.png,IMG/2025-06-22_21-01-18-528_cr.png,-0.10251,32.58669
IMG/2025-06-22_21-01-18-695_bc.png,IMG/2025-06-22_21-01-18-695_al.png,IMG/2025-06-22_21-01-18-695_cr.png,-0.06228,32.868595
IMG/2025-06-22_21-01-19-257_bc.png,IMG/2025-06-22_21-01-19-257_al.png,IMG/2025-06-22_21-01-19-257_cr.png,0.04167,32.994297
IMG/2025-06-22_21-01-19-464_bc.png,IMG/2025-06-22_21-01-19-464_al.png,IMG/2025-06-22_21-01-19-464_cr.png,0.049545,32.976577
IMG/2025-06-22_21-01-19-636_bc.png,IMG/2025-06-22_21-01-19-636_al.png,IMG/2025-06-22_21-01-19-636_cr.png,0.055035,32.969356
IMG/2025-06-22_21-01-19-805_bc.png,IMG/2025-06-22_21-01-19-805_al.png,IMG/2025-06-22_21-01-19-805_cr.png,0.04572,32.959787
IMG/2025-06-22_21-01-19-972_bc.png,IMG/2025-06-22_21-01-19-972_al.png,IMG/2025-06-22_21-01-19-972_cr.png,0.04968,32.95699
IMG/2025-06-22_21-01-20-140_bc.png,IMG/2025-06-22_21-01-20-140_al.png,IMG/2025-06-22_21-01-20-140_cr.png,0.080685,32.950055
IMG/2025-06-22_21-01-20-313_bc.png,IMG/2025-06-22_21-01-20-313_al.png,IMG/2025-06-22_21-01-20-313_cr.png,0.04644,32.946961
IMG/2025-06-22_21-01-20-487_bc.png,IMG/2025-06-22_21-01-20-487_al.png,IMG/2025-06-22_21-01-20-487_cr.png,0.06705,32.947366
IMG/2025-06-22_21-01-20-661_bc.png,IMG/2025-06-22_21-01-20-661_al.png,IMG/2025-06-22_21-01-20-661_cr.png,0.08343,32.926986
IMG/2025-06-22_21-01-20-831_bc.png,IMG/2025-06-22_21-01-20-831_al.png,IMG/2025-06-22_21-01-20-831_cr.png,0.06138,32.93644
IMG/2025-06-22_21-01-21-007_bc.png,IMG/2025-06-22_21-01-21-007_al.png,IMG/2025-06-22_21-01-21-007_cr.png,0.067725,32.915219
IMG/2025-06-22_21-01-21-175_bc.png,IMG/2025-06-22_21-01-21-175_al.png,IMG/2025-06-22_21-01-21-175_cr.png,0.06813,32.918753
IMG/2025-06-22_21-01-21-343_bc.png,IMG/2025-06-22_21-01-21-343_al.png,IMG/2025-06-22_21-01-21-343_cr.png,0.09675,32.920207
IMG/2025-06-22_21-01-21-520_bc.png,IMG/2025-06-22_21-01-21-520_al.png,IMG/2025-06-22_21-01-21-520_cr.png,0.09234,32.896458
IMG/2025-06-22_21-01-21-695_bc.png,IMG/2025-06-22_21-01-21-695_al.png,IMG/2025-06-22_21-01-21-695_cr.png,0.087975,32.915291
IMG/2025-06-22_21-01-21-872_bc.png,IMG/2025-06-22_21-01-21-872_al.png,IMG/2025-06-22_21-01-21-872_cr.png,0.07731,32.900539
IMG/2025-06-22_21-01-22-045_bc.png,IMG/2025-06-22_21-01-22-045_al.png,IMG/2025-06-22_21-01-22-045_cr.png,0.08451,32.908658
IMG/2025-06-22_21-01-22-216_bc.png,IMG/2025-06-22_21-01-22-216_al.png,IMG/2025-06-22_21-01-22-216_cr.png,0.079335,32.878741
IMG/2025-06-22_21-01-22-389_bc.png,IMG/2025-06-22_21-01-22-389_al.png,IMG/2025-06-22_21-01-22-389_cr.png,0.06786,32.901681
IMG/2025-06-22_21-01-22-560_bc.png,IMG/2025-06-22_21-01-22-560_al.png,IMG/2025-06-22_21-01-22-560_cr.png,0.077175,32.890966
IMG/2025-06-22_21-01-22-729_bc.png,IMG/2025-06-22_21-01-22-729_al.png,IMG/2025-06-22_21-01-22-729_cr.png,0.072945,32.908575
IMG/2025-06-22_21-01-22-901_bc.png,IMG/2025-06-22_21-01-22-901_al.png,IMG/2025-06-22_21-01-22-901_cr.png,0.066465,32.86367
IMG/2025-06-22_21-01-23-075_bc.png,IMG/2025-06-22_21-01-23-075_al.png,IMG/2025-06-22_21-01-23-075_cr.png,0.073485,32.909661
IMG/2025-06-22_21-01-23-250_bc.png,IMG/2025-06-22_21-01-23-250_al.png,IMG/2025-06-22_21-01-23-250_cr.png,0.100935,32.896056
IMG/2025-06-22_21-01-23-418_bc.png,IMG/2025-06-22_21-01-23-418_al.png,IMG/2025-06-22_21-01-23-418_cr.png,0.0873,32.890138
IMG/2025-06-22_21-01-23-594_bc.png,IMG/2025-06-22_21-01-23-594_al.png,IMG/2025-06-22_21-01-23-594_cr.png,0.089595,32.892889
IMG/2025-06-22_21-01-23-764_bc.png,IMG/2025-06-22_21-01-23-764_al.png,IMG/2025-06-22_21-01-23-764_cr.png,0.0837,32.888771
IMG/2025-06-22_21-01-23-935_bc.png,IMG/2025-06-22_21-01-23-935_al.png,IMG/2025-06-22_21-01-23-935_cr.png,0.08766,32.914051
IMG/2025-06-22_21-01-24-109_bc.png,IMG/2025-06-22_21-01-24-109_al.png,IMG/2025-06-22_21-01-24-109_cr.png,0.067635,32.888757
IMG/2025-06-22_21-01-24-276_bc.png,IMG/2025-06-22_21-01-24-276_al.png,IMG/2025-06-22_21-01-24-276_cr.png,0.07767,32.911171
IMG/2025-06-22_21-01-24-443_bc.png,IMG/2025-06-22_21-01-24-443_al.png,IMG/2025-06-22_21-01-24-443_cr.png,0.094905,32.896902
IMG/2025-06-22_21-01-24-615_bc.png,IMG/2025-06-22_21-01-24-615_al.png,IMG/2025-06-22_21-01-24-615_cr.png,0.089145,32.878726
IMG/2025-06-22_21-01-24-785_bc.png,IMG/2025-06-22_21-01-24-785_al.png,IMG/2025-06-22_21-01-24-785_cr.png,0.101745,32.922889
IMG/2025-06-22_21-01-24-960_bc.png,IMG/2025-06-22_21-01-24-960_al.png,IMG/2025-06-22_21-01-24-960_cr.png,0.079875,32.898689
IMG/2025-06-22_21-01-25-135_bc.png,IMG/2025-06-22_21-01-25-135_al.png,IMG/2025-06-22_21-01-25-135_cr.png,0.07299,32.894247
IMG/2025-06-22_21-01-25-312_bc.png,IMG/2025-06-22_21-01-25-312_al.png,IMG/2025-06-22_21-01-25-312_cr.png,0.098775,32.889562
IMG/2025-06-22_21-01-25-490_bc.png,IMG/2025-06-22_21-01-25-490_al.png,IMG/2025-06-22_21-01-25-490_cr.png,0.060525,32.902757
IMG/2025-06-22_21-01-25-663_bc.png,IMG/2025-06-22_21-01-25-663_al.png,IMG/2025-06-22_21-01-25-663_cr.png,0.083565,32.915584
IMG/2025-06-22_21-01-25-831_bc.png,IMG/2025-06-22_21-01-25-831_al.png,IMG/2025-06-22_21-01-25-831_cr.png,0.08766,32.904464
IMG/2025-06-22_21-01-26-008_bc.png,IMG/2025-06-22_21-01-26-008_al.png,IMG/2025-06-22_21-01-26-008_cr.png,0.062505,32.929193
IMG/2025-06-22_21-01-26-180_bc.png,IMG/2025-06-22_21-01-26-180_al.png,IMG/2025-06-22_21-01-26-180_cr.png,0.068175,32.935647
IMG/2025-06-22_21-01-26-373_bc.png,IMG/2025-06-22_21-01-26-373_al.png,IMG/2025-06-22_21-01-26-373_cr.png,0.04824,32.974292
IMG/2025-06-22_21-01-26-924_bc.png,IMG/2025-06-22_21-01-26-924_al.png,IMG/2025-06-22_21-01-26-924_cr.png,-0.042705,32.994851
IMG/2025-06-22_21-01-27-130_bc.png,IMG/2025-06-22_21-01-27-130_al.png,IMG/2025-06-22_21-01-27-130_cr.png,-0.04059,32.995037
IMG/2025-06-22_21-01-27-308_bc.png,IMG/2025-06-22_21-01-27-308_al.png,IMG/2025-06-22_21-01-27-308_cr.png,-0.051975,32.966699
IMG/2025-06-22_21-01-27-480_bc.png,IMG/2025-06-22_21-01-27-480_al.png,IMG/2025-06-22_21-01-27-480_cr.png,-0.062505,32.9698
IMG/2025-06-22_21-01-27-647_bc.png,IMG/2025-06-22_21-01-27-647_al.png,IMG/2025-06-22_21-01-27-647_cr.png,-0.054135,32.936111
IMG/2025-06-22_21-01-27-818_bc.png,IMG/2025-06-22_21-01-27-818_al.png,IMG/2025-06-22_21-01-27-818_cr.png,-0.077085,32.928139
IMG/2025-06-22_21-01-27-986_bc.png,IMG/2025-06-22_21-01-27-986_al.png,IMG/2025-06-22_21-01-27-986_cr.png,-0.071145,32.948723
IMG/2025-06-22_21-01-28-157_bc.png,IMG/2025-06-22_21-01-28-157_al.png,IMG/2025-06-22_21-01-28-157_cr.png,-0.05148,32.921766
IMG/2025-06-22_21-01-28-330_bc.png,IMG/2025-06-22_21-01-28-330_al.png,IMG/2025-06-22_21-01-28-330_cr.png,-0.092475,32.928658
IMG/2025-06-22_21-01-28-502_bc.png,IMG/2025-06-22_21-01-28-502_al.png,IMG/2025-06-22_21-01-28-502_cr.png,-0.07533,32.933935
IMG/2025-06-22_21-01-28-673_bc.png,IMG/2025-06-22_21-01-28-673_al.png,IMG/2025-06-22_21-01-28-673_cr.png,-0.071055,32.910723
IMG/2025-06-22_21-01-28-844_bc.png,IMG/2025-06-22_21-01-28-844_al.png,IMG/2025-06-22_21-01-28-844_cr.png,-0.085275,32.91668
IMG/2025-06-22_21-01-29-017_bc.png,IMG/2025-06-22_21-01-29-017_al.png,IMG/2025-06-22_21-01-29-017_cr.png,-0.04428,32.927193
IMG/2025-06-22_21-01-29-192_bc.png,IMG/2025-06-22_21-01-29-192_al.png,IMG/2025-06-22_21-01-29-192_cr.png,-0.07587,32.91777
IMG/2025-06-22_21-01-29-361_bc.png,IMG/2025-06-22_21-01-29-361_al.png,IMG/2025-06-22_21-01-29-361_cr.png,-0.07956,32.91217
IMG/2025-06-22_21-01-29-533_bc.png,IMG/2025-06-22_21-01-29-533_al.png,IMG/2025-06-22_21-01-29-533_cr.png,-0.060255,32.924553
IMG/2025-06-22_21-01-29-703_bc.png,IMG/2025-06-22_21-01-29-703_al.png,IMG/2025-06-22_21-01-29-703_cr.png,-0.078255,32.91104
IMG/2025-06-22_21-01-29-875_bc.png,IMG/2025-06-22_21-01-29-875_al.png,IMG/2025-06-22_21-01-29-875_cr.png,-0.052155,32.931994
IMG/2025-06-22_21-01-30-043_bc.png,IMG/2025-06-22_21-01-30-043_al.png,IMG/2025-06-22_21-01-30-043_cr.png,-0.072405,32.911884
IMG/2025-06-22_21-01-30-216_bc.png,IMG/2025-06-22_21-01-30-216_al.png,IMG/2025-06-22_21-01-30-216_cr.png,-0.09225,32.91499
IMG/2025-06-22_21-01-30-427_bc.png,IMG/2025-06-22_21-01-30-427_al.png,IMG/2025-06-22_21-01-30-427_cr.png,-0.061425,32.925672
IMG/2025-06-22_21-01-30-597_bc.png,IMG/2025-06-22_21-01-30-597_al.png,IMG/2025-06-22_21-01-30-597_cr.png,-0.069165,32.908963
IMG/2025-06-22_21-01-30-771_bc.png,IMG/2025-06-22_21-01-30-771_al.png,IMG/2025-06-22_21-01-30-771_cr.png,-0.097065,32.919447
IMG/2025-06-22_21-01-30-943_bc.png,IMG/2025-06-22_21-01-30-943_al.png,IMG/2025-06-22_21-01-30-943_cr.png,-0.058185,32.92738
IMG/2025-06-22_21-01-31-119_bc.png,IMG/2025-06-22_21-01-31-119_al.png,IMG/2025-06-22_21-01-31-119_cr.png,-0.069885,32.91447
IMG/2025-06-22_21-01-31-292_bc.png,IMG/2025-06-22_21-01-31-292_al.png,IMG/2025-06-22_21-01-31-292_cr.png,-0.075015,32.937026
